id,user_id,date,start,end,moral1,moral2,moral3,moral4,moral5,moral6,moral7,sexual1,sexual2,sexual3,sexual4,sexual5,sexual6,sexual7,pathogen1,pathogen2,pathogen3,pathogen4,pathogen5,pathogen6,pathogen7
17771,0cafd099e5c39be7b4493a1812a75a80,2012-09-27,2012-09-27 02:34:21,2012-09-27 02:35:46,6,6,6,3,6,5,4,1,0,1,3,0,3,1,5,3,3,6,5,6,4
17772,45dcc8987c1ce41d47d5f13b9357028a,2012-09-27,2012-09-27 02:37:35,2012-09-27 02:39:05,2,5,1,6,2,1,6,0,2,1,3,3,6,6,3,6,6,6,6,6,6
17773,0cafd099e5c39be7b4493a1812a75a80,2012-09-27,2012-09-27 02:41:47,2012-09-27 02:42:14,6,6,6,5,6,5,5,1,0,1,4,0,3,1,3,4,3,5,5,6,5
17774,d6eeb0c2531472c3d56cdf612415b07c,2012-09-27,2012-09-27 02:42:44,2012-09-27 02:47:12,5,5,4,6,5,5,5,1,0,0,5,5,2,0,1,4,4,6,6,5,5
17775,d6eeb0c2531472c3d56cdf612415b07c,2012-09-27,2012-09-27 02:58:59,2012-09-27 03:00:12,5,6,4,6,5,5,5,1,0,0,2,1,2,0,6,5,4,6,6,5,5
17776,9d87d4869b2bab0fdf8c8f891160f22a,2012-09-27,2012-09-27 04:41:10,2012-09-27 04:41:51,1,3,3,4,4,1,1,4,5,1,5,4,4,2,5,3,3,3,5,6,3
17777,b92722666c5eafa7369a9f12ab7e7ee8,2012-09-27,2012-09-27 05:15:53,2012-09-27 05:17:10,5,5,1,2,5,5,3,6,1,2,1,2,5,5,5,0,4,6,4,6,1
17778,8e4ecc2b54efa1a8eef0ca6abb3b6d22,2012-09-27,2012-09-27 06:01:16,2012-09-27 06:04:16,4,6,4,6,5,4,6,6,6,6,6,6,6,5,6,4,4,5,6,6,4
17779,7d1421d604f45c45399c2badd9a434df,2012-09-27,2012-09-27 06:05:23,2012-09-27 06:12:03,1,6,3,3,0,6,6,0,1,0,0,0,1,0,0,0,0,0,0,6,0
17780,ca945829670bb88997eeab72b94c0a35,2012-09-27,2012-09-27 06:19:33,2012-09-27 06:20:19,1,4,3,5,1,6,4,1,0,1,6,2,6,4,6,4,3,6,4,6,6
17781,ca945829670bb88997eeab72b94c0a35,2012-09-27,2012-09-27 06:26:43,2012-09-27 06:27:02,2,5,1,4,1,6,3,0,0,1,6,3,6,5,6,6,3,6,6,6,6
17782,f3b60249458503ad360f852413ce22ac,2012-09-27,2012-09-27 06:30:47,2012-09-27 06:32:02,2,5,1,2,3,3,2,2,2,1,0,1,2,3,4,1,1,2,3,1,2
17783,89b7f1cb4e125f31a4125f2df97c3e88,2012-09-27,2012-09-27 07:40:48,2012-09-27 07:45:19,0,0,1,1,2,0,1,2,0,1,0,5,2,3,3,2,4,3,4,3,4
17784,4cc5d76837d4c953822749139e27f0fc,2012-09-27,2012-09-27 07:49:17,2012-09-27 07:51:02,5,6,5,6,6,6,5,2,0,5,0,6,0,3,4,6,4,2,5,2,1
17785,be2836e8f4c9e554e1896ce358dcb27b,2012-09-27,2012-09-27 07:56:27,2012-09-27 07:57:30,6,6,4,5,6,5,5,3,5,0,5,4,3,3,3,4,1,4,6,6,0
17786,be2836e8f4c9e554e1896ce358dcb27b,2012-09-27,2012-09-27 08:03:58,2012-09-27 08:05:12,6,6,2,5,6,3,6,2,5,0,2,5,1,0,1,3,0,3,6,6,0
17787,4cc5d76837d4c953822749139e27f0fc,2012-09-27,2012-09-27 08:20:35,2012-09-27 08:20:09,,,,,,,,,,,,,,,,,,,,,
17788,89b7f1cb4e125f31a4125f2df97c3e88,2012-09-27,2012-09-27 08:20:12,2012-09-27 08:21:47,1,2,1,3,2,1,4,2,0,1,1,6,2,3,3,2,3,2,4,3,4
17789,a3602f6d0db855b04c8d1cf5b919b821,2012-09-27,2012-09-27 09:01:07,2012-09-27 09:02:23,2,4,3,4,0,6,2,3,1,1,4,0,2,1,5,6,5,4,6,6,6
17790,025fbb177d0ba99873d4b886ea7e9136,2012-09-27,2012-09-27 16:57:14,2012-09-27 16:58:45,2,4,1,3,5,2,6,1,4,1,0,5,4,2,5,6,4,1,3,5,6
17791,21f21a0cdbc9a9dcbeb13aa8d7bcdda0,2012-09-27,2012-09-27 17:00:21,2012-09-27 17:01:03,3,6,3,6,3,6,5,4,1,3,6,6,6,6,6,4,6,6,6,6,3
17792,86aa8c40bf111925f0dc4193ee097dbf,2012-09-27,2012-09-27 17:05:41,2012-09-27 17:07:32,3,5,4,5,4,4,4,3,1,1,0,2,0,1,5,3,4,4,4,4,5
17793,025fbb177d0ba99873d4b886ea7e9136,2012-09-27,2012-09-27 17:18:28,2012-09-27 17:19:48,1,4,1,1,4,1,4,1,4,2,0,5,2,2,5,6,3,0,3,4,6
17794,6b55dcc12f907221fa00274c9c66daa9,2012-09-27,2012-09-27 19:06:02,2012-09-27 19:24:32,4,5,4,5,4,6,5,0,0,0,0,1,1,0,4,6,5,4,5,1,5
17795,18b28591f2cb541c8121ed3fd7ae10a5,2012-09-27,2012-09-27 19:39:03,2012-09-27 19:40:34,3,5,0,3,5,0,1,5,1,4,5,6,6,5,6,0,5,6,6,2,4
17796,a5a8155ad4843597f509f1ca8d1d8bf4,2012-09-27,2012-09-27 20:27:35,2012-09-27 20:29:10,3,4,3,3,3,1,3,1,1,0,2,2,3,1,6,5,3,5,5,4,6
17797,89a562bed0dc501bba6ae1410b79ae91,2012-09-27,2012-09-27 21:15:10,2012-09-27 21:16:16,3,5,5,6,3,6,3,0,0,0,0,1,4,0,4,2,2,5,4,4,4
17798,6152ffbfd128b8c1ea1ba4d232a02376,2012-09-27,2012-09-27 22:12:26,2012-09-27 22:13:34,5,6,5,5,5,5,4,4,0,0,2,0,5,3,4,4,4,4,5,6,6
17799,025758301441badf2a17f1ce1b59b929,2012-09-28,2012-09-28 03:12:36,2012-09-28 03:13:29,4,6,3,5,6,4,4,4,1,1,5,4,6,6,5,4,5,5,5,4,6
17800,43de6ea9f4157c8e259b644b4b3d900c,2012-09-28,2012-09-28 03:30:15,2012-09-28 03:30:59,3,3,4,3,3,4,4,1,1,4,4,5,3,4,5,2,2,,,5,5
17801,2f4c586303ac4b38a6d4624adf89eab6,2012-09-28,2012-09-28 03:28:24,2012-09-28 03:31:04,1,1,1,4,1,1,3,3,1,0,4,1,6,3,6,3,4,6,6,5,2
17802,2296a4885a94fe0110b932ecf97a023f,2012-09-28,2012-09-28 03:35:47,2012-09-28 03:36:42,3,4,4,6,2,5,2,2,0,1,1,3,4,1,5,5,3,1,3,4,1
17803,bb1b7b9f4ddce07d6fad8b1cce9e60a4,2012-09-28,2012-09-28 03:43:05,2012-09-28 03:45:09,1,5,1,5,3,1,3,1,1,1,4,3,6,5,4,5,2,4,3,6,6
17804,bb1b7b9f4ddce07d6fad8b1cce9e60a4,2012-09-28,2012-09-28 03:50:06,2012-09-28 03:51:34,1,5,1,5,3,1,2,1,2,1,4,3,6,5,5,5,4,2,4,6,6
17805,2c056a008606c8436f4f0b4eff660b5a,2012-09-28,2012-09-28 04:34:54,2012-09-28 04:36:33,2,5,2,5,1,3,5,4,1,1,6,1,6,1,2,1,2,3,2,4,1
17806,76510135f0551df383f1e2703c68064d,2012-09-28,2012-09-28 04:34:26,2012-09-28 04:37:11,6,6,5,4,4,3,5,6,6,6,6,6,6,6,5,5,6,6,6,5,4
17807,cd09e891ade89d1f1ea985cd02c8cf78,2012-09-28,2012-09-28 05:16:17,2012-09-28 05:16:47,0,4,0,6,1,4,3,1,1,0,1,0,0,0,5,4,3,3,3,2,6
17808,cd09e891ade89d1f1ea985cd02c8cf78,2012-09-28,2012-09-28 05:22:20,2012-09-28 05:22:31,0,4,0,6,1,3,1,1,0,0,1,0,0,0,4,4,2,4,5,2,5
17809,d3b40efc7365ff48b582d087baf07a79,2012-09-28,2012-09-28 05:15:58,2012-09-28 05:28:54,0,1,4,1,0,2,0,0,0,0,0,0,1,1,6,1,1,2,1,5,1
17810,6c2cea5116b34eeb76c2f0acbf64596b,2012-09-28,2012-09-28 06:19:13,2012-09-28 06:21:32,1,5,5,6,5,1,3,0,0,0,3,2,2,0,4,4,4,1,5,0,5
17811,6c2cea5116b34eeb76c2f0acbf64596b,2012-09-28,2012-09-28 06:29:29,2012-09-28 06:29:59,2,6,4,6,6,3,5,0,0,0,1,1,2,0,3,5,4,1,5,0,6
17812,9f1914a66ad702666c075034e49517da,2012-09-28,2012-09-28 09:58:47,2012-09-28 09:59:05,3,6,4,6,6,6,3,0,0,0,0,0,0,0,2,6,6,2,6,6,6
17813,c574124eef4027376a5237e5fa8caf83,2012-09-28,2012-09-28 11:49:21,2012-09-28 11:51:22,4,5,4,5,5,4,5,0,0,1,4,3,5,3,6,3,4,5,6,4,4
17814,bc68b21acba20197cd2be9edf1868d2a,2012-09-28,2012-09-28 15:14:48,2012-09-28 15:16:05,4,4,6,6,4,6,4,5,0,0,5,0,5,0,6,6,5,3,6,6,2
17815,bc68b21acba20197cd2be9edf1868d2a,2012-09-28,2012-09-28 15:23:10,2012-09-28 15:24:18,4,5,6,6,4,6,5,5,0,0,5,0,5,0,6,5,4,3,6,6,4
17816,03743849355a02c606ccf91cf8e01614,2012-09-28,2012-09-28 16:49:15,2012-09-28 16:50:09,2,4,2,5,0,2,4,6,2,4,4,6,5,5,4,1,0,5,4,5,3
17817,e130eae28a265955c6feef58a1245e7d,2012-09-28,2012-09-28 17:18:16,2012-09-28 17:19:47,0,5,0,5,3,0,0,3,0,0,0,2,1,0,2,0,5,1,4,0,0
17818,166843e373dc12502cf7815a8a0814f8,2012-09-28,2012-09-28 17:29:06,2012-09-28 17:31:43,4,5,3,6,4,1,4,3,3,0,1,5,5,1,6,6,5,1,5,0,4
17819,2c56c2d45ba3acfa1cebeba15c1c4011,2012-09-28,2012-09-28 20:10:29,2012-09-28 20:11:16,4,5,1,6,3,1,3,6,6,6,5,6,6,6,6,1,1,4,1,1,5
17820,e030b089555749bdbfa3374bd6603790,2012-09-28,2012-09-28 22:01:18,2012-09-28 22:02:02,6,6,6,6,6,6,6,5,3,3,3,4,6,4,6,6,6,6,5,6,6
17821,e2b7db72fd52b54655ba06b2872f534f,2012-09-28,2012-09-28 23:09:02,2012-09-28 23:10:16,3,0,0,6,0,0,2,4,0,0,6,6,6,2,5,6,6,3,6,6,5
17822,e2b7db72fd52b54655ba06b2872f534f,2012-09-28,2012-09-28 23:23:57,2012-09-28 23:24:54,3,5,0,6,3,4,3,4,0,0,6,6,4,3,6,6,6,4,6,6,5
17823,f06386cc92173ea025e89fa19bb6ca18,2012-09-29,2012-09-29 03:02:43,2012-09-29 03:03:53,4,6,6,5,0,6,4,6,3,4,6,6,6,4,5,1,5,6,6,5,0
17824,de461460fb39818cf18762d120c8b74c,2012-09-29,2012-09-29 03:03:39,2012-09-29 03:06:23,6,6,4,6,4,6,6,3,0,3,5,6,6,0,5,6,2,4,4,5,6
17825,b94372ba561dabdb44380e82dfec501e,2012-09-29,2012-09-29 03:32:23,2012-09-29 03:33:28,3,3,2,2,0,4,0,2,0,0,5,3,6,1,5,5,3,1,5,5,4
17826,b94372ba561dabdb44380e82dfec501e,2012-09-29,2012-09-29 03:36:44,2012-09-29 03:37:20,2,2,4,2,1,3,0,1,1,0,5,1,5,1,6,5,5,1,5,5,6
17827,e02120cf3448b039a5386705afa974c9,2012-09-29,2012-09-29 04:16:37,2012-09-29 04:34:49,2,3,2,5,4,4,4,0,1,0,5,1,5,0,6,3,2,1,1,6,1
17828,a046628b0c2fb42a78313c670fdfb75b,2012-09-29,2012-09-29 04:48:07,2012-09-29 04:55:06,6,6,4,5,6,1,2,3,0,3,6,5,3,6,6,3,1,3,3,5,3
17829,c2ec4b94c04c4b644740f4fb69d06e66,2012-09-29,2012-09-29 05:59:48,2012-09-29 06:00:44,5,6,4,3,0,6,3,0,0,0,0,6,6,0,5,4,3,3,5,6,3
17830,c2ec4b94c04c4b644740f4fb69d06e66,2012-09-29,2012-09-29 06:09:50,2012-09-29 06:10:14,5,6,5,5,0,2,5,0,0,0,0,6,6,0,6,4,0,1,1,6,3
17831,ad8c9c55815e0148fe23ea20f7392336,2012-09-29,2012-09-29 06:47:27,2012-09-29 06:49:05,2,5,3,6,3,5,3,2,0,2,4,2,6,6,5,2,4,4,4,5,5
17832,a9c4a117810b05b59bc9f907f67c7319,2012-09-29,2012-09-29 08:18:46,2012-09-29 08:20:04,4,5,5,5,3,4,3,2,1,1,3,5,3,3,5,5,3,3,5,5,0
17833,a9c4a117810b05b59bc9f907f67c7319,2012-09-29,2012-09-29 08:27:34,2012-09-29 08:28:22,4,4,5,4,5,4,3,1,1,1,3,5,3,3,5,5,2,3,5,5,1
17834,7d72af6837325e6e062e0d058958bbd6,2012-09-29,2012-09-29 08:50:58,2012-09-29 08:53:18,1,6,4,3,6,6,0,1,0,0,5,0,2,0,6,5,6,4,4,1,6
17835,e59e835bbf5aa671c63ff74db366c95e,2012-09-29,2012-09-29 11:24:43,2012-09-29 11:26:38,2,2,0,2,2,5,3,3,0,2,3,3,4,6,4,6,4,4,4,2,5
17836,8dadd32289b1d5fe7ee738969e8bba80,2012-09-29,2012-09-29 11:40:16,2012-09-29 11:41:04,2,3,5,4,4,4,5,3,3,2,4,2,6,5,5,5,4,5,5,6,4
17837,ecf714db22865119d9d7ccecd0a9f4d5,2012-09-29,2012-09-29 12:33:35,2012-09-29 12:35:26,0,0,0,0,0,0,5,4,5,4,5,5,6,6,6,6,3,5,2,6,6
17838,8eb28d1de5e04b2c8ed7e8aaed53f309,2012-09-29,2012-09-29 12:39:53,2012-09-29 12:40:42,6,6,6,6,6,5,2,4,3,4,6,6,6,6,6,0,4,5,6,6,6
17839,7c1652a8ce3ae90c4d52cebde7c1bcea,2012-09-29,2012-09-29 16:42:39,2012-09-29 16:44:17,6,6,5,3,6,5,6,1,2,1,4,5,0,2,6,4,2,3,3,6,6
17840,7c1652a8ce3ae90c4d52cebde7c1bcea,2012-09-29,2012-09-29 17:18:53,2012-09-29 17:19:27,6,6,4,4,6,5,6,1,2,1,4,4,0,1,6,4,2,1,3,6,6
17841,bdfa7af3bc4b843566f2c152061c30f8,2012-09-29,2012-09-29 18:32:26,2012-09-29 18:32:41,2,5,5,4,3,4,3,1,0,0,1,0,4,0,6,4,4,6,6,4,4
17842,1013a2227a64ca074171b7787c3a93cc,2012-09-29,2012-09-29 19:24:37,2012-09-29 19:30:24,0,3,1,5,3,3,3,2,1,0,4,3,4,2,5,0,2,4,3,5,2
17843,1013a2227a64ca074171b7787c3a93cc,2012-09-29,2012-09-29 19:42:00,2012-09-29 19:41:40,,,,,,,,,,,,,,,,,,,,,
17844,c6530e112a1b31d150348849b4e61574,2012-09-29,2012-09-29 19:51:37,2012-09-29 19:54:05,1,4,3,4,6,6,5,2,0,0,1,0,1,1,2,3,0,5,0,4,1
17845,fb64d0e715eeb6ce692d0e272f8e781e,2012-09-29,2012-09-29 21:15:35,2012-09-29 21:16:48,5,5,4,5,4,4,4,2,1,0,5,2,5,0,6,3,6,6,6,6,4
17846,fb64d0e715eeb6ce692d0e272f8e781e,2012-09-29,2012-09-29 21:22:12,2012-09-29 21:22:46,5,5,4,5,5,4,5,2,1,0,5,2,4,0,6,4,5,6,6,6,3
17847,dc4446c8bdf0dfc2a580adfce2507e98,2012-09-29,2012-09-29 22:03:14,2012-09-29 22:04:39,4,5,3,5,3,5,4,3,1,2,4,2,6,,5,3,4,2,4,3,6
17848,a73b3871a6559007369acf588909dda7,2012-09-29,2012-09-29 22:11:19,2012-09-29 22:12:48,0,1,2,2,4,6,3,6,0,0,2,0,0,5,5,4,4,3,6,6,3
17849,025758301441badf2a17f1ce1b59b929,2012-09-29,2012-09-29 22:39:59,2012-09-29 22:40:37,3,6,3,5,6,3,4,5,1,1,5,3,6,5,5,5,4,5,4,5,5
17850,713788c79d6dc15953ef8d6a9109ba06,2012-09-29,2012-09-29 22:47:05,2012-09-29 22:50:09,0,4,0,5,1,1,2,5,3,3,5,3,5,1,3,1,3,3,5,3,2
17851,f9d185c990d38269552db845c26446f9,2012-09-30,2012-09-30 00:03:01,2012-09-30 00:02:56,,,,,,,,,,,,,,,,,,,,,
17852,713788c79d6dc15953ef8d6a9109ba06,2012-09-30,2012-09-30 00:02:31,2012-09-30 00:04:04,0,4,0,5,1,1,2,5,5,4,5,2,6,3,4,3,4,4,5,3,4
17853,26563898171ce712cdbb21ba56ca35b2,2012-09-30,2012-09-30 00:03:31,2012-09-30 00:05:11,0,0,0,1,0,0,0,0,4,0,0,1,0,6,6,6,2,5,3,5,5
17854,f9d185c990d38269552db845c26446f9,2012-09-30,2012-09-30 00:07:39,2012-09-30 00:07:22,,,,,,,,,,,,,,,,,,,,,
17855,b1bb5dca859f409d549ec2d408b39c38,2012-09-30,2012-09-30 00:03:56,2012-09-30 00:08:35,5,5,3,5,5,5,3,0,0,0,5,2,6,1,4,5,4,5,6,3,0
17856,e48de50e8cffaf5c7a036774f60b0294,2012-09-30,2012-09-30 00:11:33,2012-09-30 00:15:02,5,6,3,6,6,5,5,3,0,2,2,4,2,0,5,2,4,1,5,6,4
17857,12fb123be7858cb31bbdb6b1c6be706a,2012-09-30,2012-09-30 01:19:41,2012-09-30 01:20:16,3,4,0,6,4,6,4,4,5,5,0,6,2,6,5,4,4,5,5,5,2
17858,77f93ca63de95562b96c40d0dc279a17,2012-09-30,2012-09-30 01:31:41,2012-09-30 01:33:27,4,5,4,5,4,1,4,1,0,0,2,2,6,2,4,4,3,4,2,5,2
17859,254a9948ee337741fbcbf20d43a69dfa,2012-09-30,2012-09-30 01:37:07,2012-09-30 01:37:33,4,,5,5,2,5,4,5,4,5,6,0,6,6,2,4,2,4,4,4,5
17860,b944d08df289777e84570d471c0dbe81,2012-09-30,2012-09-30 01:37:16,2012-09-30 01:38:55,2,3,1,4,4,2,4,1,0,0,0,3,2,2,5,3,3,4,4,5,4
17861,254a9948ee337741fbcbf20d43a69dfa,2012-09-30,2012-09-30 01:41:21,2012-09-30 01:41:45,4,3,3,3,2,4,4,5,5,4,6,0,6,6,2,4,1,2,3,3,4
17862,bf01ce7e24e0c7209481774497698ed7,2012-09-30,2012-09-30 02:36:11,2012-09-30 02:36:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,3,4,0
17863,e8a1cb7065b1cb509e7d4e6dbbbe797d,2012-09-30,2012-09-30 02:38:56,2012-09-30 02:41:22,6,6,4,5,6,4,4,3,1,3,3,4,6,5,4,1,2,2,3,1,0
17864,e8a1cb7065b1cb509e7d4e6dbbbe797d,2012-09-30,2012-09-30 02:47:21,2012-09-30 02:48:12,5,6,4,5,6,3,5,3,1,3,1,4,5,5,6,1,2,2,4,2,1
17865,100e7cea61e486cd7b75e010d04b8428,2012-09-30,2012-09-30 03:07:34,2012-09-30 03:08:39,5,5,5,4,5,6,5,5,6,5,6,2,4,6,2,6,6,2,5,2,2
17866,cb5beefa5a964f6dc66e0b27f62e1e4d,2012-09-30,2012-09-30 03:53:06,2012-09-30 03:54:33,1,3,3,3,2,1,1,2,2,0,5,2,5,4,2,4,2,0,4,1,6
17867,16817301d945fbd9886707f9babf861c,2012-09-30,2012-09-30 04:15:51,2012-09-30 04:17:08,2,5,3,4,4,4,2,1,0,0,6,0,3,0,6,1,5,6,5,6,3
17868,ca743109d05bab0a400500726da30050,2012-09-30,2012-09-30 04:33:34,2012-09-30 04:34:16,0,1,1,1,1,2,0,2,0,0,0,0,1,0,1,1,1,1,1,2,1
17869,5b14c4121f4665705b0a3004dba6264a,2012-09-30,2012-09-30 04:42:36,2012-09-30 04:44:13,2,6,2,5,6,4,3,6,6,6,4,6,6,6,4,4,0,4,2,3,0
17870,2fedb8bdc691c9a6b876a514402210fc,2012-09-30,2012-09-30 05:00:05,2012-09-30 05:01:04,0,6,0,6,3,0,4,5,0,0,6,2,6,0,2,4,4,6,5,0,4
17871,2fedb8bdc691c9a6b876a514402210fc,2012-09-30,2012-09-30 05:05:30,2012-09-30 05:05:59,0,6,0,6,3,0,3,4,0,0,6,0,6,0,1,4,4,6,4,0,4
17872,890ee11c4a6b7376285d931c83a7ad14,2012-09-30,2012-09-30 05:08:18,2012-09-30 05:09:17,3,1,6,6,0,4,2,4,6,3,0,6,1,6,2,6,5,5,3,0,6
17873,a7f45c9950f0a31835a16235b161fad3,2012-09-30,2012-09-30 05:11:46,2012-09-30 05:12:37,2,6,6,3,6,6,6,3,2,0,6,2,6,6,4,4,0,0,5,3,0
17874,890ee11c4a6b7376285d931c83a7ad14,2012-09-30,2012-09-30 05:16:37,2012-09-30 05:17:05,2,2,2,4,2,2,2,1,6,1,0,6,1,6,2,5,4,6,3,0,5
17875,5bb3d5333a92ac1c1fe898c382e34084,2012-09-30,2012-09-30 05:18:27,2012-09-30 05:19:58,4,5,6,6,6,4,4,4,2,2,6,2,5,6,5,4,3,4,5,6,1
17876,8835d38e6b15c59045fa32526b55c7f3,2012-09-30,2012-09-30 05:18:13,2012-09-30 05:20:34,6,6,5,6,6,6,6,4,2,2,2,5,2,2,5,6,1,4,5,4,6
17877,13c4de1ad7e5367937b5c6f8f58c9f7e,2012-09-30,2012-09-30 05:33:15,2012-09-30 05:35:18,3,5,4,4,2,3,2,5,1,5,5,5,6,6,3,4,3,3,5,2,2
17878,13c4de1ad7e5367937b5c6f8f58c9f7e,2012-09-30,2012-09-30 05:52:18,2012-09-30 05:53:49,2,4,3,5,2,2,4,4,2,6,5,5,4,6,3,4,3,3,4,4,3
17879,938fb9970f03f8a5cd79d8c4c7ea4c3b,2012-09-30,2012-09-30 06:24:42,2012-09-30 06:28:10,6,5,3,6,6,6,6,2,0,0,5,2,1,1,6,1,3,5,5,4,6
17880,99860d9c1a37334a5d9ef80c29dc6236,2012-09-30,2012-09-30 06:36:09,2012-09-30 06:38:05,2,6,1,5,0,6,3,2,1,1,4,1,6,0,4,5,4,3,5,1,6
17881,938fb9970f03f8a5cd79d8c4c7ea4c3b,2012-09-30,2012-09-30 06:39:36,2012-09-30 06:42:22,5,6,4,6,6,4,6,1,3,3,6,5,4,4,6,4,5,5,5,6,6
17882,5d13a150a6a7b3c3f4043787ee48c2cb,2012-09-30,2012-09-30 07:02:08,2012-09-30 07:01:57,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
17883,60af058a2c27facb3c7a3dcaddfd0811,2012-09-30,2012-09-30 07:04:50,2012-09-30 07:06:25,4,6,4,6,2,6,6,5,3,0,0,2,6,4,6,3,3,6,6,6,3
17884,99860d9c1a37334a5d9ef80c29dc6236,2012-09-30,2012-09-30 07:13:06,2012-09-30 07:14:22,2,5,1,4,0,6,0,3,3,1,4,1,6,1,4,5,5,4,5,4,6
17885,d9a0c38ab014e2a64fb153cf453280de,2012-09-30,2012-09-30 07:18:49,2012-09-30 07:22:23,6,6,6,4,5,6,4,4,6,6,4,6,6,6,3,2,4,3,3,6,4
17886,15a3eb207d8e3337ed170b327b33ae0b,2012-09-30,2012-09-30 10:28:39,2012-09-30 10:30:08,4,6,5,5,4,4,4,3,0,0,3,4,5,5,5,5,1,0,4,1,3
17887,18b01b733215e07650c00535a30fb9b3,2012-09-30,2012-09-30 10:05:55,2012-09-30 10:55:53,1,2,0,6,1,0,1,2,0,0,0,0,2,0,4,2,3,2,4,4,3
17888,b91158169de5ead60f468aa3c4a4f930,2012-09-30,2012-09-30 14:59:17,2012-09-30 15:03:06,6,5,6,5,4,6,5,1,0,0,0,1,0,0,3,2,3,4,5,2,3
17889,701796be4b0c103f7b9e6e7bcb7b952d,2012-09-30,2012-09-30 17:26:49,2012-09-30 17:27:16,5,4,4,2,2,6,2,1,1,0,2,2,3,1,5,6,5,1,6,4,3
17890,a1c34d1cd60b279ea4292839e4e9fa06,2012-09-30,2012-09-30 17:27:50,2012-09-30 17:30:30,3,3,6,3,5,3,5,0,0,0,3,2,1,1,5,4,3,6,3,4,6
17891,701796be4b0c103f7b9e6e7bcb7b952d,2012-09-30,2012-09-30 17:31:38,2012-09-30 17:31:15,,,,,,,,,,,,,,,,,,,,,
17892,5e4218dbfea35f53a1c4513322863d9f,2012-09-30,2012-09-30 19:04:09,2012-09-30 19:05:08,1,4,1,4,2,2,4,4,0,0,3,2,4,1,4,5,4,4,4,4,5
17893,5e4218dbfea35f53a1c4513322863d9f,2012-09-30,2012-09-30 19:10:33,2012-09-30 19:11:07,1,5,2,4,3,3,4,1,0,0,3,1,4,1,4,5,4,6,5,5,5
17894,4e2acae6bdf605f7ba5e53e575a13485,2012-09-30,2012-09-30 20:19:24,2012-09-30 20:22:01,1,2,0,3,0,1,2,6,0,0,2,6,5,5,5,1,1,3,4,6,0
17895,f5e45f43759f88564e74b82dc9e1069e,2012-09-30,2012-09-30 21:07:40,2012-09-30 21:08:48,4,4,3,4,4,4,4,2,1,3,3,4,3,4,4,4,4,4,5,5,3
17896,f5e45f43759f88564e74b82dc9e1069e,2012-09-30,2012-09-30 21:12:08,2012-09-30 21:12:47,4,4,4,5,4,4,4,3,1,3,3,3,2,4,4,4,4,4,4,4,4
17897,d86bbf4bdd188a551c2899b7bddf5ed7,2012-09-30,2012-09-30 21:28:40,2012-09-30 21:29:40,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,1,5,1,5,1
17898,d86bbf4bdd188a551c2899b7bddf5ed7,2012-09-30,2012-09-30 21:35:46,2012-09-30 21:36:07,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,1,5,1,4,3
17899,90d0f259ac3c50f0e1cbe9e6965ad448,2012-09-30,2012-09-30 21:38:25,2012-09-30 21:39:03,2,6,0,0,0,5,3,2,0,0,1,0,0,6,4,6,4,6,6,6,2
17900,19275d77eb912913e5f773988908449e,2012-09-30,2012-09-30 22:12:27,2012-09-30 22:17:18,6,6,3,6,6,3,3,3,0,5,6,3,6,0,6,6,,6,6,6,3
17901,19275d77eb912913e5f773988908449e,2012-09-30,2012-09-30 22:21:27,2012-09-30 22:23:19,6,6,6,6,6,6,6,6,0,6,6,6,6,0,6,6,6,6,6,6,6
17902,af2e23b6d322e17950d4147590db885c,2012-09-30,2012-09-30 23:20:32,2012-09-30 23:22:34,2,5,4,5,3,4,5,1,1,2,3,1,2,2,4,4,3,3,3,4,2
17903,70336351ec9462f8d7d8a621fc585db2,2012-09-30,2012-09-30 23:50:18,2012-09-30 23:51:26,1,4,4,6,4,6,4,3,5,0,6,6,5,0,5,5,4,6,6,4,4
17904,af2e23b6d322e17950d4147590db885c,2012-09-30,2012-09-30 23:54:22,2012-09-30 23:54:14,,,,,,,,,,,,,,,,,,,,,
17905,f695b47bdaa126174fa0b7dc16d3808f,2012-10-01,2012-10-01 00:53:58,2012-10-01 00:57:23,2,3,4,2,5,2,3,1,0,0,2,1,1,4,3,1,4,2,5,1,4
17906,ee94eff5d7489ba528bbc6d5460741de,2012-10-01,2012-10-01 01:07:06,2012-10-01 01:08:22,1,2,1,4,3,5,2,1,1,1,3,3,5,3,4,6,4,6,5,5,3
17907,1dfb01320253fbac4e6571396d374e48,2012-10-01,2012-10-01 01:32:07,2012-10-01 01:33:40,3,5,3,6,0,5,4,1,0,0,4,0,6,0,5,5,4,4,6,6,6
17908,04e5802b7e184a650427bbfb3fd51cc0,2012-10-01,2012-10-01 01:37:23,2012-10-01 01:39:16,0,6,0,6,0,6,0,6,0,0,2,6,0,1,4,3,0,6,2,6,6
17909,c92004f704e27a47443696e6c17546de,2012-10-01,2012-10-01 03:44:59,2012-10-01 03:45:37,6,6,6,6,6,4,6,1,4,0,0,4,4,4,3,0,3,1,2,3,1
